2021-03-17 12:09:16,794 [main:66] - Compilation checking started
2021-03-17 12:10:56,559 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:56,559 [main:28] - Try №443 of 513
2021-03-17 12:10:56,564 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:56,564 [main:28] - Try №444 of 513
2021-03-17 12:10:56,576 [main:33] - Trying to replace Element(VALUE_ARGUMENT) on Element(VALUE_ARGUMENT)
2021-03-17 12:10:56,577 [main:28] - Try №445 of 513
2021-03-17 12:10:56,586 [main:33] - Trying to replace PsiElement(COMMA) on PsiElement(COMMA)
2021-03-17 12:10:56,586 [main:28] - Try №446 of 513
2021-03-17 12:10:56,597 [main:33] - Trying to replace PsiElement(LBRACE) on PsiElement(LBRACE)
2021-03-17 12:10:56,597 [main:28] - Try №447 of 513
2021-03-17 12:10:56,616 [main:33] - Trying to replace PsiElement(REGULAR_STRING_PART) on PsiElement(REGULAR_STRING_PART)
2021-03-17 12:10:56,616 [main:28] - Try №448 of 513
2021-03-17 12:10:56,630 [main:33] - Trying to replace Element(LITERAL_STRING_TEMPLATE_ENTRY) on Element(LITERAL_STRING_TEMPLATE_ENTRY)
2021-03-17 12:10:56,631 [main:28] - Try №449 of 513
2021-03-17 12:10:56,645 [main:33] - Trying to replace PsiElement(OPEN_QUOTE) on PsiElement(OPEN_QUOTE)
2021-03-17 12:10:56,645 [main:28] - Try №450 of 513
2021-03-17 12:10:56,659 [main:33] - Trying to replace Element(LITERAL_STRING_TEMPLATE_ENTRY) on Element(LITERAL_STRING_TEMPLATE_ENTRY)
2021-03-17 12:10:56,660 [main:28] - Try №451 of 513
2021-03-17 12:10:56,673 [main:33] - Trying to replace Element(REFERENCE_EXPRESSION) on Element(REFERENCE_EXPRESSION)
2021-03-17 12:10:56,673 [main:28] - Try №452 of 513
2021-03-17 12:10:56,681 [main:33] - Trying to replace Element(CALL_EXPRESSION) on Element(CALL_EXPRESSION)
2021-03-17 12:10:56,681 [main:66] - Compilation checking started
2021-03-17 12:10:57,098 [main:49] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.getAnnotation(JavaAnn::class.java)) {
        throw AssertionError("Loop should not be executed")
    }

    return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:10:57,098 [main:28] - Try №453 of 513
2021-03-17 12:10:57,116 [main:33] - Trying to replace Element(REFERENCE_EXPRESSION) on Element(REFERENCE_EXPRESSION)
2021-03-17 12:10:57,116 [main:28] - Try №454 of 513
2021-03-17 12:10:57,126 [main:33] - Trying to replace PsiElement(RBRACE) on PsiElement(RBRACE)
2021-03-17 12:10:57,126 [main:28] - Try №455 of 513
2021-03-17 12:10:57,135 [main:33] - Trying to replace PsiElement(LBRACE) on PsiElement(LBRACE)
2021-03-17 12:10:57,135 [main:28] - Try №456 of 513
2021-03-17 12:10:57,153 [main:33] - Trying to replace Element(DESTRUCTURING_DECLARATION_ENTRY) on Element(DESTRUCTURING_DECLARATION_ENTRY)
2021-03-17 12:10:57,153 [main:28] - Try №457 of 513
2021-03-17 12:10:57,157 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,157 [main:28] - Try №458 of 513
2021-03-17 12:10:57,171 [main:33] - Trying to replace PsiElement(OPEN_QUOTE) on PsiElement(OPEN_QUOTE)
2021-03-17 12:10:57,171 [main:28] - Try №459 of 513
2021-03-17 12:10:57,175 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,175 [main:28] - Try №460 of 513
2021-03-17 12:10:57,188 [main:33] - Trying to replace PsiElement(OPEN_QUOTE) on PsiElement(OPEN_QUOTE)
2021-03-17 12:10:57,188 [main:28] - Try №461 of 513
2021-03-17 12:10:57,198 [main:33] - Trying to replace Element(REFERENCE_EXPRESSION) on Element(REFERENCE_EXPRESSION)
2021-03-17 12:10:57,198 [main:28] - Try №462 of 513
2021-03-17 12:10:57,212 [main:33] - Trying to replace Element(TYPE_ARGUMENT_LIST) on Element(TYPE_ARGUMENT_LIST)
2021-03-17 12:10:57,212 [main:28] - Try №463 of 513
2021-03-17 12:10:57,227 [main:33] - Trying to replace Element(TYPE_PROJECTION) on Element(TYPE_PROJECTION)
2021-03-17 12:10:57,227 [main:28] - Try №464 of 513
2021-03-17 12:10:57,231 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,231 [main:66] - Compilation checking started
2021-03-17 12:10:57,634 [main:49] - Result = false
Text:
val o = arr(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:10:57,634 [main:28] - Try №465 of 513
2021-03-17 12:10:57,682 [main:33] - Trying to replace PsiElement(COLON) on PsiElement(COLON)
2021-03-17 12:10:57,682 [main:28] - Try №466 of 513
2021-03-17 12:10:57,690 [main:33] - Trying to replace PsiElement(COLON) on PsiElement(COLON)
2021-03-17 12:10:57,690 [main:28] - Try №467 of 513
2021-03-17 12:10:57,700 [main:33] - Trying to replace PsiElement(COLON) on PsiElement(COLON)
2021-03-17 12:10:57,700 [main:28] - Try №468 of 513
2021-03-17 12:10:57,715 [main:33] - Trying to replace Element(LITERAL_STRING_TEMPLATE_ENTRY) on Element(LITERAL_STRING_TEMPLATE_ENTRY)
2021-03-17 12:10:57,715 [main:28] - Try №469 of 513
2021-03-17 12:10:57,728 [main:33] - Trying to replace Element(STRING_TEMPLATE) on Element(STRING_TEMPLATE)
2021-03-17 12:10:57,728 [main:28] - Try №470 of 513
2021-03-17 12:10:57,739 [main:33] - Trying to replace Element(VALUE_ARGUMENT_LIST) on Element(VALUE_ARGUMENT_LIST)
2021-03-17 12:10:57,739 [main:28] - Try №471 of 513
2021-03-17 12:10:57,754 [main:33] - Trying to replace Element(SHORT_STRING_TEMPLATE_ENTRY) on Element(SHORT_STRING_TEMPLATE_ENTRY)
2021-03-17 12:10:57,754 [main:28] - Try №472 of 513
2021-03-17 12:10:57,767 [main:33] - Trying to replace Element(VALUE_ARGUMENT) on Element(VALUE_ARGUMENT)
2021-03-17 12:10:57,767 [main:28] - Try №473 of 513
2021-03-17 12:10:57,771 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,771 [main:28] - Try №474 of 513
2021-03-17 12:10:57,785 [main:33] - Trying to replace Element(LITERAL_STRING_TEMPLATE_ENTRY) on Element(LITERAL_STRING_TEMPLATE_ENTRY)
2021-03-17 12:10:57,785 [main:28] - Try №475 of 513
2021-03-17 12:10:57,799 [main:33] - Trying to replace Element(VALUE_ARGUMENT_LIST) on Element(VALUE_ARGUMENT_LIST)
2021-03-17 12:10:57,799 [main:28] - Try №476 of 513
2021-03-17 12:10:57,809 [main:33] - Trying to replace PsiElement(COMMA) on PsiElement(COMMA)
2021-03-17 12:10:57,809 [main:28] - Try №477 of 513
2021-03-17 12:10:57,819 [main:33] - Trying to replace Element(REFERENCE_EXPRESSION) on Element(REFERENCE_EXPRESSION)
2021-03-17 12:10:57,819 [main:28] - Try №478 of 513
2021-03-17 12:10:57,823 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,823 [main:28] - Try №479 of 513
2021-03-17 12:10:57,836 [main:33] - Trying to replace Element(STRING_TEMPLATE) on Element(STRING_TEMPLATE)
2021-03-17 12:10:57,837 [main:28] - Try №480 of 513
2021-03-17 12:10:57,848 [main:33] - Trying to replace Element(PROPERTY) on Element(PROPERTY)
2021-03-17 12:10:57,848 [main:28] - Try №481 of 513
2021-03-17 12:10:57,864 [main:33] - Trying to replace PsiElement(REGULAR_STRING_PART) on PsiElement(REGULAR_STRING_PART)
2021-03-17 12:10:57,864 [main:28] - Try №482 of 513
2021-03-17 12:10:57,869 [main:33] - Trying to replace PsiElement(COLON) on PsiElement(COLON)
2021-03-17 12:10:57,869 [main:28] - Try №483 of 513
2021-03-17 12:10:57,880 [main:33] - Trying to replace Element(USER_TYPE) on Element(USER_TYPE)
2021-03-17 12:10:57,880 [main:28] - Try №484 of 513
2021-03-17 12:10:57,894 [main:33] - Trying to replace PsiElement(OPEN_QUOTE) on PsiElement(OPEN_QUOTE)
2021-03-17 12:10:57,894 [main:28] - Try №485 of 513
2021-03-17 12:10:57,906 [main:33] - Trying to replace Element(RETURN) on Element(RETURN)
2021-03-17 12:10:57,907 [main:28] - Try №486 of 513
2021-03-17 12:10:57,912 [main:33] - Trying to replace PsiElement(COLON) on PsiElement(COLON)
2021-03-17 12:10:57,912 [main:28] - Try №487 of 513
2021-03-17 12:10:57,915 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,916 [main:28] - Try №488 of 513
2021-03-17 12:10:57,919 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,919 [main:28] - Try №489 of 513
2021-03-17 12:10:57,941 [main:33] - Trying to replace PsiElement(REGULAR_STRING_PART) on PsiElement(REGULAR_STRING_PART)
2021-03-17 12:10:57,942 [main:28] - Try №490 of 513
2021-03-17 12:10:57,959 [main:33] - Trying to replace PsiElement(SHORT_TEMPLATE_ENTRY_START) on PsiElement(SHORT_TEMPLATE_ENTRY_START)
2021-03-17 12:10:57,959 [main:28] - Try №491 of 513
2021-03-17 12:10:57,963 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:57,963 [main:28] - Try №492 of 513
2021-03-17 12:10:57,974 [main:33] - Trying to replace Element(USER_TYPE) on Element(USER_TYPE)
2021-03-17 12:10:57,974 [main:28] - Try №493 of 513
2021-03-17 12:10:57,987 [main:33] - Trying to replace PsiElement(OPEN_QUOTE) on PsiElement(OPEN_QUOTE)
2021-03-17 12:10:57,987 [main:28] - Try №494 of 513
2021-03-17 12:10:58,006 [main:33] - Trying to replace Element(PARENTHESIZED) on Element(PARENTHESIZED)
2021-03-17 12:10:58,006 [main:28] - Try №495 of 513
2021-03-17 12:10:58,010 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:58,010 [main:28] - Try №496 of 513
2021-03-17 12:10:58,024 [main:33] - Trying to replace Element(ELSE) on Element(ELSE)
2021-03-17 12:10:58,025 [main:28] - Try №497 of 513
2021-03-17 12:10:58,029 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:58,029 [main:28] - Try №498 of 513
2021-03-17 12:10:58,038 [main:33] - Trying to replace PsiElement(COMMA) on PsiElement(COMMA)
2021-03-17 12:10:58,039 [main:28] - Try №499 of 513
2021-03-17 12:10:58,050 [main:33] - Trying to replace Element(RETURN) on Element(RETURN)
2021-03-17 12:10:58,051 [main:28] - Try №500 of 513
2021-03-17 12:10:58,065 [main:33] - Trying to replace PsiElement(REGULAR_STRING_PART) on PsiElement(REGULAR_STRING_PART)
2021-03-17 12:10:58,066 [main:28] - Try №501 of 513
2021-03-17 12:10:58,076 [main:33] - Trying to replace Element(REFERENCE_EXPRESSION) on Element(REFERENCE_EXPRESSION)
2021-03-17 12:10:58,076 [main:28] - Try №502 of 513
2021-03-17 12:10:58,089 [main:33] - Trying to replace Element(VALUE_ARGUMENT) on Element(VALUE_ARGUMENT)
2021-03-17 12:10:58,090 [main:28] - Try №503 of 513
2021-03-17 12:10:58,102 [main:33] - Trying to replace Element(RETURN) on Element(RETURN)
2021-03-17 12:10:58,102 [main:28] - Try №504 of 513
2021-03-17 12:10:58,117 [main:33] - Trying to replace Element(LITERAL_STRING_TEMPLATE_ENTRY) on Element(LITERAL_STRING_TEMPLATE_ENTRY)
2021-03-17 12:10:58,118 [main:28] - Try №505 of 513
2021-03-17 12:10:58,121 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:58,122 [main:28] - Try №506 of 513
2021-03-17 12:10:58,140 [main:33] - Trying to replace Element(PARENTHESIZED) on Element(PARENTHESIZED)
2021-03-17 12:10:58,140 [main:28] - Try №507 of 513
2021-03-17 12:10:58,144 [main:33] - Trying to replace PsiElement(IDENTIFIER) on PsiElement(IDENTIFIER)
2021-03-17 12:10:58,145 [main:28] - Try №508 of 513
2021-03-17 12:10:58,154 [main:33] - Trying to replace PsiElement(COMMA) on PsiElement(COMMA)
2021-03-17 12:10:58,154 [main:28] - Try №509 of 513
2021-03-17 12:10:58,172 [main:33] - Trying to replace Element(PARENTHESIZED) on Element(PARENTHESIZED)
2021-03-17 12:10:58,172 [main:28] - Try №510 of 513
2021-03-17 12:10:58,183 [main:33] - Trying to replace Element(REFERENCE_EXPRESSION) on Element(REFERENCE_EXPRESSION)
2021-03-17 12:10:58,183 [main:28] - Try №511 of 513
2021-03-17 12:10:58,198 [main:33] - Trying to replace Element(ELSE) on Element(ELSE)
2021-03-17 12:10:58,198 [main:28] - Try №512 of 513
2021-03-17 12:10:58,209 [main:33] - Trying to replace Element(REFERENCE_EXPRESSION) on Element(REFERENCE_EXPRESSION)
2021-03-17 12:10:58,209 [main:66] - Compilation checking started
2021-03-17 12:10:58,611 [main:49] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.String()) {
        throw AssertionError("Loop should not be executed")
    }

    return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:10:58,611 [main:28] - Try №513 of 513
2021-03-17 12:10:58,632 [main:33] - Trying to replace Element(LITERAL_STRING_TEMPLATE_ENTRY) on Element(LITERAL_STRING_TEMPLATE_ENTRY)
2021-03-17 12:10:58,897 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:10:58,898 [main:66] - Compilation checking started
2021-03-17 12:10:59,492 [main:94] - Result = true
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:10:59,875 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:10:59,876 [main:66] - Compilation checking started
2021-03-17 12:11:00,604 [main:94] - Result = true
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:01,016 [main:49] - AVOIDING RECURSION func: Base
2021-03-17 12:11:01,200 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:01,200 [main:66] - Compilation checking started
2021-03-17 12:11:01,828 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    toTypedArray()
"Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:02,033 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:02,034 [main:66] - Compilation checking started
2021-03-17 12:11:02,685 [main:94] - Result = true
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:03,052 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:03,053 [main:66] - Compilation checking started
2021-03-17 12:11:03,054 [main:71] - Wrong syntax or breaks conditions
2021-03-17 12:11:03,054 [main:97] - Result = false
Text:
val o = listOf(65535)

toTypedArray()
fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:03,238 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:03,238 [main:66] - Compilation checking started
2021-03-17 12:11:03,704 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
isArrayOf()
return "OK"
}

fun String(): String {
    val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:03,898 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:03,898 [main:66] - Compilation checking started
2021-03-17 12:11:04,369 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    isArrayOf()
val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:04,579 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:04,579 [main:66] - Compilation checking started
2021-03-17 12:11:05,107 [main:94] - Result = true
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:05,491 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:05,491 [main:66] - Compilation checking started
2021-03-17 12:11:05,940 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    contentToString()
for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:06,471 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:06,472 [main:66] - Compilation checking started
2021-03-17 12:11:07,123 [main:94] - Result = true
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    listOf(-441408801, 1348543157, 65535)
if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:07,424 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:07,424 [main:66] - Compilation checking started
2021-03-17 12:11:07,942 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
contentToString()
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    listOf(-441408801, 1348543157, 65535)
if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:08,607 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:08,607 [main:66] - Compilation checking started
2021-03-17 12:11:09,065 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    toTypedArray()
}

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    listOf(-441408801, 1348543157, 65535)
if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:09,244 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:09,245 [main:66] - Compilation checking started
2021-03-17 12:11:09,673 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    listOf(-441408801, 1348543157, 65535)
if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
Base("fail: is not Array<Int>")
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:09,840 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:09,840 [main:66] - Compilation checking started
2021-03-17 12:11:10,253 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
isArrayOf()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    listOf(-441408801, 1348543157, 65535)
if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:10,333 [main:49] - AVOIDING RECURSION func: String
2021-03-17 12:11:10,579 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:10,579 [main:66] - Compilation checking started
2021-03-17 12:11:10,998 [main:97] - Result = false
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        contentToString()
throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    listOf(-441408801, 1348543157, 65535)
if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:11,077 [main:49] - AVOIDING RECURSION func: String
2021-03-17 12:11:11,232 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:11,233 [main:66] - Compilation checking started
2021-03-17 12:11:11,743 [main:94] - Result = true
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
    listOf(-441408801, 1348543157, 65535)
if (!array.isArrayOf<Int>()) return "fail: is not Array<Int>"

    listOf(9, 3, 441408801)
val str = array.contentToString()
    array.contentToString().withIndex()
"fail: is not Array<Int>".withIndex()
if (str != "[2, 3, 9]") return str

    return "OK"
}
2021-03-17 12:11:11,983 [main:49] - AVOIDING RECURSION func: Base
2021-03-17 12:11:12,140 [main:87] - Trying to add BLOCK to PsiWhiteSpace
2021-03-17 12:11:12,140 [main:66] - Compilation checking started
2021-03-17 12:11:12,653 [main:94] - Result = true
Text:
val o = listOf(65535)

fun <T : String> Base(iterable: String): String {
    val charProgression = 'g' downTo 'a'

    for ((index, x) in iterable.withIndex()) {
        throw AssertionError("Loop should not be executed")
    }

    "Loop should not be executed".withIndex()
String()
return "OK"
}

fun String(): String {
    listOf(-1018264417, 1880372294, -1348543157)
val array = listOf(2, 3, 9).toTypedArray()
